 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7MZ;199803;19980320;4;67;56
SLF7MZ;199804;19980410;26;45;20
SLF7MZ;199805;-;0;0;0
SLF7MZ;199806;-;-;-;-
SLF7MZ;199807;-;-;-;-
SLF7MZ;199808;-;-;-;-
SLF7MZ;199809;-;-;-;-
SLF7MZ;199810;19981001;7;7;1
SLF7MZ;199811;19981123;5;9;2
SLF7MZ;199812;19981205;4;14;12
SLF7MZ;199901;19990128;37;76;35
SLF7MZ;199902;19990209;21;84;68
SLF7MZ;199903;19990304;37;116;77
SLF7MZ;199904;19990415;49;110;52
SLF7MZ;199905;-;0;10;0
SLF7MZ;199906;-;-;-;-
SLF7MZ;199907;-;-;-;-
SLF7MZ;199908;-;-;-;-
SLF7MZ;199909;-;-;-;-
SLF7MZ;199910;19991003;18;18;1
SLF7MZ;199911;19991106;15;23;13
SLF7MZ;199912;19991226;30;76;36
SLF7MZ;200001;20000130;16;70;52
SLF7MZ;200002;20000218;15;78;64
SLF7MZ;200003;20000326;19;72;45
SLF7MZ;200004;20000417;32;68;31
SLF7MZ;200005;-;0;0;0
SLF7MZ;200006;-;-;-;-
SLF7MZ;200007;-;-;-;-
SLF7MZ;200008;-;-;-;-
SLF7MZ;200009;-;-;-;-
SLF7MZ;200010;20001031;19;1;0
SLF7MZ;200011;20001117;36;95;55
SLF7MZ;200012;20001209;11;95;77
SLF7MZ;200101;20010107;51;160;126
SLF7MZ;200102;20010208;40;165;141
SLF7MZ;200103;20010312;36;178;141
SLF7MZ;200104;20010419;14;127;116
SLF7MZ;200105;-;0;92;19
SLF7MZ;200106;-;-;-;-
SLF7MZ;200107;-;-;-;-
SLF7MZ;200108;-;-;-;-
SLF7MZ;200109;-;-;-;-
SLF7MZ;200110;-;0;0;0
SLF7MZ;200111;20011122;12;14;3
SLF7MZ;200112;20011210;5;8;5
SLF7MZ;200201;20020124;4;14;8
SLF7MZ;200202;20020206;27;38;27
SLF7MZ;200203;20020302;55;90;39
SLF7MZ;200204;20020414;20;20;3
SLF7MZ;200205;20020503;10;15;1
SLF7MZ;200206;-;-;-;-
SLF7MZ;200207;-;-;-;-
SLF7MZ;200208;-;-;-;-
SLF7MZ;200209;-;-;-;-
SLF7MZ;200210;20021017;25;25;4
SLF7MZ;200211;20021118;25;52;17
SLF7MZ;200212;20021228;9;70;55
SLF7MZ;200301;20030121;20;84;69
SLF7MZ;200302;20030203;16;85;79
SLF7MZ;200303;20030301;3;77;50
SLF7MZ;200304;20030409;6;8;2
SLF7MZ;200305;-;0;1;0
SLF7MZ;200306;-;-;-;-
SLF7MZ;200307;-;-;-;-
SLF7MZ;200308;-;-;-;-
SLF7MZ;200309;-;-;-;-
SLF7MZ;200310;20031007;10;10;2
SLF7MZ;200311;20031127;44;48;14
SLF7MZ;200312;20031228;29;75;41
SLF7MZ;200401;20040112;12;85;73
SLF7MZ;200402;20040219;10;85;75
SLF7MZ;200403;20040311;15;105;78
SLF7MZ;200404;20040419;16;53;26
SLF7MZ;200405;20040505;10;10;0
SLF7MZ;200406;-;-;-;-
SLF7MZ;200407;-;-;-;-
SLF7MZ;200408;-;-;-;-
SLF7MZ;200409;-;-;-;-
SLF7MZ;200410;20041029;10;10;1
SLF7MZ;200411;20041130;15;17;6
SLF7MZ;200412;20041225;14;48;31
SLF7MZ;200501;20050131;23;65;47
SLF7MZ;200502;20050212;6;78;62
SLF7MZ;200503;-;-;-;-
SLF7MZ;200504;-;-;-;-
SLF7MZ;200505;-;0;0;0
SLF7MZ;200506;-;-;-;-
SLF7MZ;200507;-;-;-;-
SLF7MZ;200508;-;-;-;-
SLF7MZ;200509;-;-;-;-
SLF7MZ;200510;20051001;15;15;1
SLF7MZ;200511;20051126;7;14;2
SLF7MZ;200512;20051203;21;50;38
SLF7MZ;200601;-;-;-;-
SLF7MZ;200602;-;-;-;-
SLF7MZ;200603;-;-;-;-
SLF7MZ;200604;20060410;25;65;32
SLF7MZ;200605;20060508;2;2;0
SLF7MZ;200606;-;-;-;-
SLF7MZ;200607;-;-;-;-
SLF7MZ;200608;-;-;-;-
SLF7MZ;200609;-;-;-;-
SLF7MZ;200610;-;0;0;0
SLF7MZ;200611;-;-;-;-
SLF7MZ;200612;20061208;23;37;19

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SMM;199701;19970103;12;67;52
SMM;199702;19970218;7;53;45
SMM;199703;19970323;7;37;12
SMM;199704;19970420;1;1;0
SMM;199705;19970506;6;8;0
SMM;199706;-;0;0;0
SMM;199707;-;0;0;0
SMM;199708;-;0;0;0
SMM;199709;-;0;0;0
SMM;199710;19971028;1;10;0
SMM;199711;19971111;2;6;2
SMM;199712;19971202;20;50;27
SMM;199801;19980102;5;52;48
SMM;199802;19980222;16;47;38
SMM;199803;19980320;4;27;14
SMM;199804;19980415;17;17;2
SMM;199805;-;0;0;0
SMM;199806;-;0;0;0
SMM;199807;-;0;0;0
SMM;199808;-;0;0;0
SMM;199809;-;0;0;0
SMM;199810;19981031;1;1;0
SMM;199811;19981125;7;13;2
SMM;199812;19981231;2;12;5
SMM;199901;19990111;18;40;24
SMM;199902;19990209;7;45;36
SMM;199903;19990304;18;50;32
SMM;199904;19990415;20;34;5
SMM;199905;-;0;0;0
SMM;199906;-;0;0;0
SMM;199907;-;0;0;0
SMM;199908;-;0;0;0
SMM;199909;-;0;0;0
SMM;199910;19991020;3;3;0
SMM;199911;19991106;10;10;4
SMM;199912;19991226;27;53;19
SMM;200001;20000122;2;40;30
SMM;200002;20000216;12;31;21
SMM;200003;20000326;26;33;12
SMM;200004;20000417;1;24;3
SMM;200005;-;0;0;0
SMM;200006;-;0;0;0
SMM;200007;-;0;0;0
SMM;200008;-;0;0;0
SMM;200009;-;0;0;0
SMM;200010;20001006;4;4;0
SMM;200011;20001120;20;30;10
SMM;200012;20001214;3;24;17
SMM;200101;20010102;18;70;42
SMM;200102;20010208;8;60;53
SMM;200103;20010302;10;61;41
SMM;200104;20010419;12;13;3
SMM;200105;-;0;0;0
SMM;200106;20010603;2;2;0
SMM;200107;-;0;0;0
SMM;200108;-;0;0;0
SMM;200109;-;0;0;0
SMM;200110;-;0;0;0
SMM;200111;20011122;4;4;1
SMM;200112;20011213;2;3;2
SMM;200201;20020124;2;3;1
SMM;200202;20020206;23;30;15
SMM;200203;20020302;38;54;15
SMM;200204;20020408;9;9;1
SMM;200205;-;0;0;0
SMM;200206;-;0;0;0
SMM;200207;-;0;0;0
SMM;200208;-;0;0;0
SMM;200209;-;0;0;0
SMM;200210;-;0;0;0
SMM;200211;20021123;3;4;0
SMM;200212;20021202;8;18;9
SMM;200301;20030121;12;27;19
SMM;200302;20030203;3;24;22
SMM;200303;20030302;2;21;6
SMM;200304;20030409;2;2;0
SMM;200305;-;0;0;0
SMM;200306;-;0;0;0
SMM;200307;-;0;0;0
SMM;200308;-;0;0;0
SMM;200309;-;0;0;0
SMM;200310;20031029;4;4;1
SMM;200311;20031127;19;19;6
SMM;200312;20031228;30;53;19
SMM;200401;20040109;8;50;43
SMM;200402;20040219;11;58;43
SMM;200403;20040311;14;74;50
SMM;200404;20040410;17;25;3
SMM;200405;20040505;3;3;0
SMM;200406;-;0;0;0
SMM;200407;-;0;0;0
SMM;200408;-;0;0;0
SMM;200409;-;0;0;0
SMM;200410;20041016;6;8;0
SMM;200411;20041130;19;15;6
SMM;200412;20041226;13;42;29
SMM;200501;20050118;5;36;32
SMM;200502;20050212;2;34;29
SMM;200503;20050303;14;32;17
SMM;200504;20050408;9;9;1
SMM;200505;-;0;0;0
SMM;200506;-;0;0;0
SMM;200507;-;0;0;0
SMM;200508;-;0;0;0
SMM;200509;-;0;0;0
SMM;200510;-;0;0;0
SMM;200511;20051125;9;14;2
SMM;200512;20051203;20;45;27
SMM;200601;20060126;17;57;34
SMM;200602;20060218;28;73;49
SMM;200603;20060308;10;77;60
SMM;200604;20060410;10;26;4
SMM;200605;-;0;0;0
SMM;200606;-;0;0;0
SMM;200607;-;0;0;0
SMM;200608;-;0;0;0
SMM;200609;-;0;0;0
SMM;200610;-;0;0;0
SMM;200611;20061121;13;13;2
SMM;200612;20061209;9;11;7
SMM;200701;20070122;16;35;14

stn;time;hti000yx;hns000y0;hto000y0
SMM;1997;19971202;119;11
SMM;1998;19980415;115;9
SMM;1999;19991226;262;10
SMM;2000;20000326;163;8
SMM;2001;20010102;218;11
SMM;2002;20020302;186;3
SMM;2003;20031228;148;6
SMM;2004;20041130;239;15
SMM;2005;20051203;116;9
SMM;2006;20060218;170;13
SMM;2007;20070319;156;5

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF5VA;199701;19970105;3;22;16
SLF5VA;199702;19970226;12;14;3
SLF5VA;199703;19970319;13;13;1
SLF5VA;199704;19970427;4;4;0
SLF5VA;199705;19970506;12;12;0
SLF5VA;199706;-;-;-;-
SLF5VA;199707;-;-;-;-
SLF5VA;199708;-;-;-;-
SLF5VA;199709;-;-;-;-
SLF5VA;199710;-;0;0;0
SLF5VA;199711;19971112;10;11;3
SLF5VA;199712;19971212;16;20;8
SLF5VA;199801;19980120;7;20;9
SLF5VA;199802;19980222;12;16;9
SLF5VA;199803;19980320;11;11;1
SLF5VA;199804;19980405;31;44;16
SLF5VA;199805;-;0;0;0
SLF5VA;199806;-;-;-;-
SLF5VA;199807;-;-;-;-
SLF5VA;199808;-;-;-;-
SLF5VA;199809;-;-;-;-
SLF5VA;199810;19981030;10;10;0
SLF5VA;199811;19981125;9;17;4
SLF5VA;199812;19981205;9;25;19
SLF5VA;199901;19990128;77;102;34
SLF5VA;199902;19990206;25;108;83
SLF5VA;199903;19990304;27;103;67
SLF5VA;199904;19990415;62;73;14
SLF5VA;199905;-;0;0;0
SLF5VA;199906;-;-;-;-
SLF5VA;199907;-;-;-;-
SLF5VA;199908;-;-;-;-
SLF5VA;199909;-;-;-;-
SLF5VA;199910;19991003;10;10;0
SLF5VA;199911;19991106;15;15;7
SLF5VA;199912;19991226;19;44;20
SLF5VA;200001;20000130;6;49;37
SLF5VA;200002;20000218;16;81;54
SLF5VA;200003;20000326;27;53;38
SLF5VA;200004;20000417;22;22;3
SLF5VA;200005;-;0;0;0
SLF5VA;200006;-;-;-;-
SLF5VA;200007;-;-;-;-
SLF5VA;200008;-;-;-;-
SLF5VA;200009;-;-;-;-
SLF5VA;200010;20001031;20;0;0
SLF5VA;200011;20001117;48;66;24
SLF5VA;200012;20001229;17;27;6
SLF5VA;200101;20010107;48;61;32
SLF5VA;200102;20010203;9;40;28
SLF5VA;200103;20010329;24;33;9
SLF5VA;200104;20010419;11;11;2
SLF5VA;200105;-;0;0;0
SLF5VA;200106;-;-;-;-
SLF5VA;200107;-;-;-;-
SLF5VA;200108;-;-;-;-
SLF5VA;200109;-;-;-;-
SLF5VA;200110;-;0;0;0
SLF5VA;200111;20011122;14;23;7
SLF5VA;200112;20011226;4;14;8
SLF5VA;200201;-;0;12;12
SLF5VA;200202;20020206;23;30;16
SLF5VA;200203;20020302;31;37;5
SLF5VA;200204;20020414;8;8;0
SLF5VA;200205;20020527;20;20;2
SLF5VA;200206;-;-;-;-
SLF5VA;200207;-;-;-;-
SLF5VA;200208;-;-;-;-
SLF5VA;200209;-;-;-;-
SLF5VA;200210;-;0;0;0
SLF5VA;200211;20021129;10;13;2
SLF5VA;200212;20021217;6;20;15
SLF5VA;200301;20030104;11;28;17
SLF5VA;200302;20030205;16;59;41
SLF5VA;200303;20030302;3;34;15
SLF5VA;200304;20030406;1;1;0
SLF5VA;200305;-;0;0;0
SLF5VA;200306;-;-;-;-
SLF5VA;200307;-;-;-;-
SLF5VA;200308;-;-;-;-
SLF5VA;200309;-;-;-;-
SLF5VA;200310;20031027;21;21;3
SLF5VA;200311;20031127;21;21;2
SLF5VA;200312;20031228;21;50;9
SLF5VA;200401;20040120;29;73;47
SLF5VA;200402;20040223;12;65;55
SLF5VA;200403;20040310;21;71;39
SLF5VA;200404;20040419;17;17;1
SLF5VA;200405;20040505;15;15;1
SLF5VA;200406;-;-;-;-
SLF5VA;200407;-;-;-;-
SLF5VA;200408;-;-;-;-
SLF5VA;200409;-;-;-;-
SLF5VA;200410;20041015;30;30;2
SLF5VA;200411;20041130;5;5;1
SLF5VA;200412;20041224;16;34;10
SLF5VA;200501;20050131;20;50;33
SLF5VA;200502;20050219;5;64;52
SLF5VA;200503;20050308;6;52;34
SLF5VA;200504;20050408;34;34;3
SLF5VA;200505;-;0;0;0
SLF5VA;200506;-;-;-;-
SLF5VA;200507;-;-;-;-
SLF5VA;200508;-;-;-;-
SLF5VA;200509;-;-;-;-
SLF5VA;200510;20051002;2;2;0
SLF5VA;200511;20051121;6;6;2
SLF5VA;200512;20051217;28;54;23
SLF5VA;200601;20060127;18;61;45
SLF5VA;200602;20060219;12;63;49
SLF5VA;200603;20060308;13;71;52
SLF5VA;200604;20060410;24;24;3
SLF5VA;200605;20060530;5;5;0
SLF5VA;200606;-;-;-;-
SLF5VA;200607;-;-;-;-
SLF5VA;200608;-;-;-;-
SLF5VA;200609;-;-;-;-
SLF5VA;200610;-;0;0;0
SLF5VA;200611;20061101;4;4;0
SLF5VA;200612;20061208;38;38;7
SLF5VA;200701;20070123;25;32;14

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;199701;19970120;7;81;73
SLF7ZU;199702;19970218;12;82;71
SLF7ZU;199703;19970319;10;59;33
SLF7ZU;199704;19970406;3;6;0
SLF7ZU;199705;19970506;8;8;1
SLF7ZU;199706;-;-;-;-
SLF7ZU;199707;-;-;-;-
SLF7ZU;199708;-;-;-;-
SLF7ZU;199709;-;-;-;-
SLF7ZU;199710;19971014;1;1;0
SLF7ZU;199711;19971112;15;23;12
SLF7ZU;199712;19971219;26;50;30
SLF7ZU;199801;19980114;9;58;51
SLF7ZU;199802;19980222;13;52;46
SLF7ZU;199803;19980320;6;30;18
SLF7ZU;199804;19980410;13;13;2
SLF7ZU;199805;-;0;1;0
SLF7ZU;199806;-;-;-;-
SLF7ZU;199807;-;-;-;-
SLF7ZU;199808;-;-;-;-
SLF7ZU;199809;-;-;-;-
SLF7ZU;199810;19981026;7;7;1
SLF7ZU;199811;19981114;7;12;5
SLF7ZU;199812;19981205;5;17;13
SLF7ZU;199901;19990128;34;76;30
SLF7ZU;199902;19990205;17;97;71
SLF7ZU;199903;19990304;28;100;70
SLF7ZU;199904;19990416;44;80;32
SLF7ZU;199905;-;0;0;0
SLF7ZU;199906;-;-;-;-
SLF7ZU;199907;-;-;-;-
SLF7ZU;199908;-;-;-;-
SLF7ZU;199909;-;-;-;-
SLF7ZU;199910;19991003;14;14;1
SLF7ZU;199911;19991109;6;9;4
SLF7ZU;199912;19991226;31;53;19
SLF7ZU;200001;20000118;8;45;35
SLF7ZU;200002;20000218;15;67;49
SLF7ZU;200003;20000329;13;51;28
SLF7ZU;200004;20000417;24;24;4
SLF7ZU;200005;-;0;0;0
SLF7ZU;200006;-;-;-;-
SLF7ZU;200007;-;-;-;-
SLF7ZU;200008;-;-;-;-
SLF7ZU;200009;-;-;-;-
SLF7ZU;200010;20001031;9;2;0
SLF7ZU;200011;20001117;28;58;34
SLF7ZU;200012;20001229;6;53;45
SLF7ZU;200101;20010107;38;95;75
SLF7ZU;200102;20010208;22;108;90
SLF7ZU;200103;20010329;21;99;75
SLF7ZU;200104;20010419;13;54;28
SLF7ZU;200105;-;0;0;0
SLF7ZU;200106;-;-;-;-
SLF7ZU;200107;-;-;-;-
SLF7ZU;200108;-;-;-;-
SLF7ZU;200109;-;-;-;-
SLF7ZU;200110;-;0;0;0
SLF7ZU;200111;20011129;8;12;2
SLF7ZU;200112;20011205;15;15;4
SLF7ZU;200201;20020124;3;7;4
SLF7ZU;200202;20020206;14;19;10
SLF7ZU;200203;20020302;33;44;11
SLF7ZU;200204;20020414;8;8;1
SLF7ZU;200205;20020503;9;9;0
SLF7ZU;200206;-;-;-;-
SLF7ZU;200207;-;-;-;-
SLF7ZU;200208;-;-;-;-
SLF7ZU;200209;-;-;-;-
SLF7ZU;200210;20021017;14;14;2
SLF7ZU;200211;20021118;26;22;6
SLF7ZU;200212;20021228;9;38;26
SLF7ZU;200301;20030121;9;49;42
SLF7ZU;200302;20030203;8;53;50
SLF7ZU;200303;20030302;2;48;24
SLF7ZU;200304;20030409;1;1;0
SLF7ZU;200305;-;0;0;0
SLF7ZU;200306;-;-;-;-
SLF7ZU;200307;-;-;-;-
SLF7ZU;200308;-;-;-;-
SLF7ZU;200309;-;-;-;-
SLF7ZU;200310;20031005;8;8;1
SLF7ZU;200311;20031127;35;35;5
SLF7ZU;200312;20031228;20;42;18
SLF7ZU;200401;20040109;14;65;48
SLF7ZU;200402;20040208;12;65;59
SLF7ZU;200403;20040311;10;76;53
SLF7ZU;200404;20040419;15;25;3
SLF7ZU;200405;20040505;10;10;0
SLF7ZU;200406;-;-;-;-
SLF7ZU;200407;-;-;-;-
SLF7ZU;200408;-;-;-;-
SLF7ZU;200409;-;-;-;-
SLF7ZU;200410;20041015;3;3;0
SLF7ZU;200411;20041130;5;9;2
SLF7ZU;200412;20041226;7;24;12
SLF7ZU;200501;20050131;22;45;27
SLF7ZU;200502;20050212;8;60;48
SLF7ZU;200503;-;-;-;-
SLF7ZU;200504;-;-;-;-
SLF7ZU;200505;20050507;1;1;0
SLF7ZU;200506;-;-;-;-
SLF7ZU;200507;-;-;-;-
SLF7ZU;200508;-;-;-;-
SLF7ZU;200509;-;-;-;-
SLF7ZU;200510;20051003;8;8;0
SLF7ZU;200511;20051126;5;10;1
SLF7ZU;200512;20051216;20;50;32
SLF7ZU;200601;20060127;12;59;46
SLF7ZU;200602;-;-;65;56
SLF7ZU;200603;-;-;-;-
SLF7ZU;200604;20060410;8;29;6
SLF7ZU;200605;20060530;3;3;0
SLF7ZU;200606;-;-;-;-
SLF7ZU;200607;-;-;-;-
SLF7ZU;200608;-;-;-;-
SLF7ZU;200609;-;-;-;-
SLF7ZU;200610;-;0;0;0
SLF7ZU;200611;-;-;-;-
SLF7ZU;200612;-;-;-;-
SLF7ZU;200701;-;-;37;23

