 

stn;time;hti000mx;hns000mx;hto000mx;hto000m0
SLF7ZU;195108;-;-;-;-
SLF7ZU;195109;-;-;-;-
SLF7ZU;195110;-;-;-;-
SLF7ZU;195111;19511123;9;15;3
SLF7ZU;195112;19511202;9;20;9
SLF7ZU;195201;19520111;11;37;28
SLF7ZU;195202;19520213;9;50;42
SLF7ZU;195203;19520320;9;47;37
SLF7ZU;195204;19520401;25;46;10
SLF7ZU;195205;-;-;-;-
SLF7ZU;195206;-;-;-;-
SLF7ZU;195207;-;-;-;-
SLF7ZU;195208;-;-;-;-
SLF7ZU;195209;-;-;-;-
SLF7ZU;195210;-;-;-;-
SLF7ZU;195211;19521110;38;73;39
SLF7ZU;195212;19521221;16;74;58
SLF7ZU;195301;19530131;2;68;66
SLF7ZU;195302;19530201;8;76;70
SLF7ZU;195303;19530307;4;63;47
SLF7ZU;195304;19530428;7;7;1
SLF7ZU;195305;-;-;-;-
SLF7ZU;195306;-;-;-;-
SLF7ZU;195307;-;-;-;-
SLF7ZU;195308;-;-;-;-
SLF7ZU;195309;-;-;-;-
SLF7ZU;195310;-;-;-;-
SLF7ZU;195311;19531102;2;1;0
SLF7ZU;195312;19531219;14;14;4
SLF7ZU;195401;19540111;36;60;33
SLF7ZU;195402;19540228;15;45;38
SLF7ZU;195403;19540304;16;66;47
SLF7ZU;195404;19540401;11;40;6
SLF7ZU;195405;-;-;-;-
SLF7ZU;195406;-;-;-;-
SLF7ZU;195407;-;-;-;-
SLF7ZU;195408;-;-;-;-
SLF7ZU;195409;-;-;-;-
SLF7ZU;195410;-;-;-;-
SLF7ZU;195411;19541130;4;1;0
SLF7ZU;195412;19541222;48;100;43
SLF7ZU;195501;19550103;9;87;77
SLF7ZU;195502;19550217;27;140;110
SLF7ZU;195503;19550320;7;125;108
SLF7ZU;195504;19550411;20;71;30
SLF7ZU;195505;-;-;-;-
SLF7ZU;195506;-;-;-;-
SLF7ZU;195507;-;-;-;-
SLF7ZU;195508;-;-;-;-
SLF7ZU;195509;-;-;-;-
SLF7ZU;195510;-;-;-;-
SLF7ZU;195511;19551124;3;3;0
SLF7ZU;195512;19551214;10;25;10
SLF7ZU;195601;19560126;17;50;28
SLF7ZU;195602;19560218;5;47;43
SLF7ZU;195603;19560322;11;40;25
SLF7ZU;195604;19560417;7;10;2
SLF7ZU;195605;-;-;-;-
SLF7ZU;195606;-;-;-;-
SLF7ZU;195607;-;-;-;-
SLF7ZU;195608;-;-;-;-
SLF7ZU;195609;-;-;-;-
SLF7ZU;195610;-;-;-;-
SLF7ZU;195611;19561126;8;24;14
SLF7ZU;195612;19561231;1;18;15
SLF7ZU;195701;19570101;15;40;30
SLF7ZU;195702;19570223;10;57;42
SLF7ZU;195703;19570323;5;46;26
SLF7ZU;195704;19570401;9;9;0
SLF7ZU;195705;-;-;-;-
SLF7ZU;195706;-;-;-;-
SLF7ZU;195707;-;-;-;-
SLF7ZU;195708;-;-;-;-
SLF7ZU;195709;-;-;-;-
SLF7ZU;195710;-;-;-;-
SLF7ZU;195711;-;-;19;6
SLF7ZU;195712;19571207;13;35;24
SLF7ZU;195801;19580107;19;90;61
SLF7ZU;195802;19580226;20;86;58
SLF7ZU;195803;19580313;25;85;65
SLF7ZU;195804;19580403;17;50;35
SLF7ZU;195805;-;-;-;-
SLF7ZU;195806;-;-;-;-
SLF7ZU;195807;-;-;-;-
SLF7ZU;195808;-;-;-;-
SLF7ZU;195809;-;-;-;-
SLF7ZU;195810;-;-;-;-
SLF7ZU;195811;-;-;32;16
SLF7ZU;195812;19581221;22;75;40
SLF7ZU;195901;19590108;9;76;71
SLF7ZU;195902;19590221;5;66;63
SLF7ZU;195903;19590330;11;56;36
SLF7ZU;195904;19590409;2;3;0
SLF7ZU;195905;-;-;-;-
SLF7ZU;195906;-;-;-;-
SLF7ZU;195907;-;-;-;-
SLF7ZU;195908;-;-;-;-
SLF7ZU;195909;-;-;-;-
SLF7ZU;195910;-;-;-;-
SLF7ZU;195911;19591115;37;76;43
SLF7ZU;195912;19591223;20;96;67
SLF7ZU;196001;19600128;13;90;79
SLF7ZU;196002;19600212;16;107;89
SLF7ZU;196003;19600303;16;115;94
SLF7ZU;196004;19600411;20;69;21
SLF7ZU;196005;-;-;-;-
SLF7ZU;196006;-;-;-;-
SLF7ZU;196007;-;-;-;-
SLF7ZU;196008;-;-;-;-
SLF7ZU;196009;-;-;-;-
SLF7ZU;196010;-;-;-;-
SLF7ZU;196011;19601104;12;28;19
SLF7ZU;196012;19601206;26;76;52
SLF7ZU;196101;19610103;33;97;74
SLF7ZU;196102;19610204;31;118;98
SLF7ZU;196103;19610318;9;94;69
SLF7ZU;196104;19610414;4;39;5
SLF7ZU;196105;-;-;-;-
SLF7ZU;196106;-;-;-;-
SLF7ZU;196107;-;-;-;-
SLF7ZU;196108;-;-;-;-
SLF7ZU;196109;-;-;-;-
SLF7ZU;196110;-;-;-;-
SLF7ZU;196111;19611109;20;20;11
SLF7ZU;196112;19611205;10;33;23
SLF7ZU;196201;19620111;20;63;48

